,page_link,product_name,item_no,description,style,material,type_class,color,rating
527,https://www.overstock.com/Home-Garden/Kilim-Pouf-Erwin-12-x12-x17/20166074/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=527,"Kilim Pouf Erwin, (12""x12""x17"")",26060338,"Rethink your use of rugs with this Erwin kilim pouf. This handmade, upholstered pouf features a geometric pattern with a rich brown and burgundy color scheme to brighten your room while adding a place to rest your feet.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Brown, Burgundy, Red",0.0
528,https://www.overstock.com/Home-Garden/Kilim-Pouf-Mishael-12-x12-x17/20166063/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=528,"Kilim Pouf Mishael, (12""x12""x17"")",26060327,"Spruce up your home decor with this vibrant red, brown, and grey pouf. The handmade wool kilim construction ensures long-lasting beauty and softness, and it comes already assembled for hassle-free placement.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Brown, Grey, Red",0.0
529,https://www.overstock.com/Home-Garden/Kilim-Pouf-Lee-12-x12-x17/20166072/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=529,"Kilim Pouf Lee, (12""x12""x17"")",26060332,Boost your comfort by resting your feet on this plush pouf designed by Noori Rug. This pouf is adorned with a tribal design for an attractive look and features tones of red and black for enhanced contrast.,Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Black, Brown, Burgundy",0.0
530,https://www.overstock.com/Home-Garden/Kilim-Pouf-Beceere-15-x15-x17/20166067/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=530,"Kilim Pouf Beceere, (15""x15""x17"")",26060334,"Kick up your feet after a long day on this cozy pouf. Handmade from kilims for a one-of-a-kind look, this wool pouf adds rich color and a touch of Southwestern style to your living room.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Brown, Burgundy, Red",0.0
531,https://www.overstock.com/Home-Garden/Kilim-Pouf-Amina-12-x12-x17/20166075/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=531,"Kilim Pouf Amina, (12""x12""x17"")",26060341,"Spruce up your family area with this pouf. Made with a geometric pattern, this pouf features an upholstered texture for an elegant touch, and it works as a foot stool or as extra seating space.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Black, Brown, Grey",0.0
532,https://www.overstock.com/Home-Garden/Offex-Ascalon-Contemporary-Upholstered-Ottoman-Pouf-in-Purple-Fabric/22971124/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=532,Offex Ascalon Contemporary Upholstered Ottoman Pouf in Purple Fabric,28537825,"Contemporary Style. Taut Upholstery. CA117 Fire Retardant Foam. Black Bottom Dust Cover. Wood Grain Plastic Feet. Weight: 9 lbs. Weight Capacity: 300 lbs. Dimensions: 16.5""W x 16.5""D x 16""H",Modern & Contemporary,"Fabric, Foam, Plastic","Pouf, Standard Ottoman",Purple,0.0
533,https://www.overstock.com/Home-Garden/Offex-Avendale-Tufted-Upholstered-Ottoman-Pouf-in-Black-Leather/22971141/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=533,Offex Avendale Tufted Upholstered Ottoman Pouf in Black Leather,28537831,"Contemporary Style. Taut Tufted Upholstery. CA117 Fire Retardant Foam. Black Bottom Dust Cover. Plastic Round Feet. Weight: 8 lbs. Weight Capacity: 300 lbs. Dimensions: 16""W x 16""D x 15.75""H",Modern & Contemporary,"Foam, Leather, Plastic","Pouf, Standard Ottoman",Black,0.0
534,https://www.overstock.com/Home-Garden/Jaipur-Rugs-Tribal-Black-Cotton-Pouf-Ottoman-24-x-24-x-12-in./22066313/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=534,Jaipur Rugs Tribal Black Cotton Pouf Ottoman - 24 x 24 x 12 in.,27737882,"Traditions Made Modern represents the fruits of a collaborative exploration of origins undertaken by Jaipur and The Museum of Mexico. As we looked back, we rediscovered the timeless beauty of traditional patterns and dramatic colors - and present our cultured reinterpretations of iconic textile design through this unique pouf collection.",,,Pouf,,0.0
535,https://www.overstock.com/Home-Garden/Lotta-Jansdotter-Sylloda-18-x-18-x-18-in.-Pouf-44-Butter/22070488/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=535,"Lotta Jansdotter Sylloda 18 x 18 x 18 in. Pouf, Butter",27741260,Product Care:,,,Pouf,,0.0
536,https://www.overstock.com/Home-Garden/Offex-Avendale-Tufted-Upholstered-Ottoman-Pouf-in-Purple-Fabric/22971130/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=536,Offex Avendale Tufted Upholstered Ottoman Pouf in Purple Fabric,28537811,"Contemporary Style. Taut Tufted Upholstery. CA117 Fire Retardant Foam. Black Bottom Dust Cover. Plastic Round Feet. Weight: 8 lbs. Weight Capacity: 300 lbs. Dimensions: 16""W x 16""D x 15.75""H",Modern & Contemporary,"Fabric, Foam, Plastic","Pouf, Standard Ottoman",Purple,0.0
537,https://www.overstock.com/Home-Garden/Square-Pouf-Bella-Pewter/16290340/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=537,Square Pouf Bella Pewter,22656548,"Our Pouf Square Ottomans are a great add on to any decor. They work as a foot rest or extra seating. They are filled with polyester fiber & recycled EPS filler. The ottomans are overstuffed for long lasting, maximum comfort & support. The cover of this piece is removable for easy care. Bella is a lush polyester velvet in rich colors. Also available in a round shape.",,Polyester,"Foot Stool, Pouf, Standard Ottoman",Grey,0.0
538,https://www.overstock.com/Home-Garden/Scandinavia-Scan05-Design-Cuboid-Pouf-44-Bungee-Cord-24-x-24-x/22066836/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=538,"Scandinavia Scan05 Design Cuboid Pouf, Bungee Cord - 24 x 24 x",27738646,"Our products are a whole wide range of exclusive handmade rugs that are adorning homes worldwide. We believe in decorating homes with elegant styles, luxurious comfort trickled with the essence of rural craftsmanship.",,,Pouf,,0.0
539,https://www.overstock.com/Home-Garden/Kilim-Pouf-Arlena-12-x12-x17/20166064/product.html?refccid=4WNMOCSC77P2LACHIFBXADGGTU&searchidx=539,"Kilim Pouf Arlena, (12""x12""x17"")",26060328,"Get comfortable in the evenings with this tribal-patterned pouf. This footstool is upholstered in real woven wool in a three-color checked pattern for a great Southwestern style, and is small enough to tuck under a table when not in use.",Southwestern,"Upholstered, Wool","Foot Stool, Pouf","Brown, Burgundy, Red",0.0
540,https://www.overstock.com/Home-Garden/The-Curated-Nomad-Aptos-Handmade-Moroccan-Leather-Pouf-Authentic-Ottoman/22580933/product.html?recset=75ceeaa7-c049-4c01-8cac-8f555c7d3a93&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=0&recalg=63&recidx=0,The Curated Nomad Aptos Handmade Moroccan Leather Pouf Authentic Ottoman,22580933,"Bring a little decadence into your space with this quaint and sumptuous ottoman. The supreme, luxurious leather is hand stitched by artisans for a lovely, homespun feel you can enjoy for years to come.",Bohemian & Eclectic,Leather,"Pouf, Standard Ottoman","Blue, Brown, Grey, Orange, Pink, Red, White, Yellow",4.5
541,https://www.overstock.com/Home-Garden/Oliver-James-Pippin-Hand-knitted-Cotton-Pouf/19972738/product.html?recset=df94d1ac-680d-49c6-91c5-ffafece15cc7&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=1&recalg=63&recidx=1,Oliver & James Pippin Hand-knitted Cotton Pouf,19972738,"Cozy and cute, The Pippin Cotton Pouf is a perfect accent for contemporary homes. The cotton shell is hand-braided and filled with plush foam beads. Choose from 14 colors and use this versatile pouf as a seat or ottoman.",Mid-Century Modern,Cotton,"Cocktail Ottoman, Standard Ottoman","Beige, Black, Blue, Brown, Green, Ivory, Natural, Orange, Pink, Purple, Red, Teal, Yellow, baby blue, black-grey, chocolate brown, slate grey",4.4
542,https://www.overstock.com/Home-Garden/Madison-Park-Kelsey-Round-Pouff-Ottoman/20559011/product.html?recset=346e832b-1ea6-42b9-b1c4-3edcbe8a002e&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=2&recalg=63&recidx=2,Madison Park Kelsey Round Pouff Ottoman,15952464,This versatile oversized ottoman pouf will make a statement in any home with its distinctive stitching pattern and soft appearance.,"Americana, Bohemian & Eclectic, Modern & Contemporary",Polyester,"Pouf, Standard Ottoman","Blue, Brown, Grey, Multi",4.5
543,https://www.overstock.com/Home-Garden/Moro-Cotton-knit-Fabric-Ottoman-Pouf-by-Christopher-Knight-Home/13623735/product.html?recset=6b190ab8-5730-415a-b162-de86e1c2dbf0&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=3&recalg=63&recidx=3,Moro Cotton-knit Fabric Ottoman Pouf by Christopher Knight Home,20294247,Prop up your feet after on this hand-knit ottoman. The small size and light weight makes it easy to move this foot stool wherever you need it.,"Casual, Modern & Contemporary","Cotton, Fabric","Foot Stool, Standard Ottoman","Grey, Yellow",4.1
544,https://www.overstock.com/Home-Garden/Christopher-Knight-Home-Yuny-Round-Fabric-Ottoman-Pouf/14741699/product.html?recset=d8578dcb-2d10-46fb-9de1-6d45f2f24cf0&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=4&recalg=63&recidx=4,Christopher Knight Home Yuny Round Fabric Ottoman Pouf,21268634,"Put your feet up on this comfortable, casual ottoman pouf. Made with a whimsical knitted design, this pouf features bead-style filling for a soft, supportive lift.",,"Cotton, Fabric","Foot Stool, Standard Ottoman","Blue, Grey, Off-White, Pink",4.7
545,https://www.overstock.com/Home-Garden/Moroccan-Leather-Ottoman-Pouf/19972720/product.html?recset=b91114bf-6c7f-4645-920a-e9738f8cdd4f&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=5&recalg=63&recidx=5,Moroccan Leather Ottoman Pouf,14011926,Relax in style with this handmade leather pouf. The leather features geometric stitching and comes in 18 festive colors. Prop your feet up on the sturdy cotton filling or pull this piece out for extra seating.,Mid-Century Modern,Cotton,Envelope Closure,"Black, Blue, Brown, Gold, Green, Grey, Orange, Pink, Red, Silver, White, Yellow",4.5
546,https://www.overstock.com/Home-Garden/Madison-Park-Taylor-Seafoam-Oversized-Round-Pouf-Ottoman/14636696/product.html?recset=c8e8f9af-a692-4b78-adc5-f424ce22811f&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=6&recalg=63&recidx=6,Madison Park Taylor Seafoam Oversized Round Pouf Ottoman,21176505,"This oversized ottoman pouf will make a statement in any home. Filled with polystyrene beads, this round ottoman is soft to the touch and comfortable to sit on. Its distinctive stitching pattern and vibrant color adds style to any room. No assembly required.",Casual,Polyester,"Pouf, Standard Ottoman",Green,4.8
547,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Links-Indoor-Outdoor-Ottoman-Pouf-16-L-x-16-W-x-17-H/11821027/product.html?recset=3297f784-b102-4b14-9e49-b4380c232425&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=7&recalg=63&recidx=7,"Majestic Home Goods Links Indoor / Outdoor Ottoman Pouf 16"" L x 16"" W x 17"" H",18726826,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating in your home or backyard. The removable zippered slipcover is woven from outdoor treated polyester with up to 1000 hours of U.V. protection. The small poufs are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments.",,Polyester,"Pouf, Standard Ottoman","Black, Blue, Grey, Red, Yellow",4.7
548,https://www.overstock.com/Home-Garden/Hazel-Weaved-Fabric-Round-Ottoman-Pouf-by-Christopher-Knight-Home/14741729/product.html?recset=cbfd1050-b857-4cff-adb8-9e91758c10ea&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=8&recalg=63&recidx=8,Hazel Weaved Fabric Round Ottoman Pouf by Christopher Knight Home,21268633,"Lend a classic touch to your contemporary living room or bedroom with this hand-knit solid patterned ottoman by Christopher Knight Home. Filled with polystyrene beads, this pouf makes a comfortable leg rest or seat.",,Fabric,"Foot Stool, Standard Ottoman","Brown, Grey, Off-White",4.1
549,https://www.overstock.com/Home-Garden/Handmade-Casual-Living-Indian-Cables-Orange-Pouf/19972721/product.html?recset=b9317f45-829d-4929-ad92-1484f3878114&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=9&recalg=63&recidx=9,Handmade Casual Living Indian Cables Orange Pouf,14042278,Enhance your decor with this stylish modern pouf made of this soft felt.,Mid-Century Modern,Cotton,Standard Ottoman,"Black, Blue, Brown, Green, Grey, Orange, Red, White, Yellow",4.5
550,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Trellis-Indoor-Outdoor-Ottoman-Pouf-Cube/11821741/product.html?recset=de42350e-a18e-4ffa-a052-f55ac0c806f5&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=10&recalg=63&recidx=10,Majestic Home Goods Trellis Indoor / Outdoor Ottoman Pouf Cube,18727506,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman","Blue, Grey, Orange",4.8
551,https://www.overstock.com/Home-Garden/Artists-Loom-Indian-Pouf-18x18-x16/13447301/product.html?recset=7eeaa7d7-0ec3-4af9-b40e-518acac13806&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=11&recalg=63&recidx=11,"Artist's Loom Indian Pouf (18x18""x16)",20137543,"Artist's Loom poufs are known for high quality construction. This pouf is hand-crafted in India and made from soft, hand-knitted cotton ropes. These poufs are very light weight and provide great look. Available in Comes in eight color options: Orange, Pink, Red, Green, Dark Grey, Black, Grey, Off-white.",,Cotton,"Cocktail Ottoman, Standard Ottoman","Black, Green, Grey, Off-White, Orange, Pink, Red",3.2
552,https://www.overstock.com/Home-Garden/Hand-Crafted-Bryant-Houndstooth-24-inch-Large-Square-Pouf/9202752/product.html?recset=f9df4e5b-8158-41fd-81c1-3a340f808a69&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=12&recalg=63&recidx=12,Hand Crafted Bryant Houndstooth 24-inch Large Square Pouf,16374273,"Introduce more seating into your space with this hand-crafted 24-inch square pouf capable of supporting up to 300 pounds. The pouf is available in various radiant colors, making it an attractive decorative accessory too.",Modern & Contemporary,"Polyester, Wool",Polyester,"Black, Blue, Green, Orange, Purple, Yellow",4.1
553,https://www.overstock.com/Home-Garden/Artists-Loom-Indian-Pouf-18x18-x16/13433130/product.html?recset=c929d2a4-359f-4657-ae1d-cd62d0b282f1&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=13&recalg=63&recidx=13,"Artist's Loom Indian Pouf (18x18""x16)",20125118,"Infuse your decor with contemporary style using this Artist's Loom Indian poof. Soft, hand-knitted cotton rope creates a cozy surface for resting your feet, and the compact size fits neatly in front of a sofa or armchair.",Farmhouse,Cotton,"Cocktail Ottoman, Standard Ottoman","Beige, Blue, Brown, Grey, Off-White, Purple, Tan",4.1
554,https://www.overstock.com/Home-Garden/Artists-Loom-Indian-Pouf-18x18-x16/13447296/product.html?recset=732f5c36-2eda-4b8b-ac64-08733975e2dd&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=14&recalg=63&recidx=14,"Artist's Loom Indian Pouf (18x18""x16)",20137542,"Artist's Loom poufs are known for high quality construction. This pouf is hand-crafted in India and made from soft, hand-knitted cotton ropes. These poufs are very light weight and provide great look. Available in Comes in eight color options: Dark Grey, Off-white, Blue, Orange, Purple, Grey, Green, Red.",,Cotton,"Cocktail Ottoman, Standard Ottoman","Blue, Green, Grey, Off-White, Orange, Purple, Red",4.0
555,https://www.overstock.com/Home-Garden/Handmade-Moroccan-Leather-Pouf-Ottoman-Morocco/10234844/product.html?recset=eb66e5bc-c13a-42d6-a4db-3bc6e8a55645&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=15&recalg=63&recidx=15,Handmade Moroccan Leather Pouf Ottoman (Morocco),17355421,"Fashionable and functional, this authentic Moroccan leather poufcan be used as an ottoman or casual seating and makes an elegantdecor accent. It is crafted of top grain leather from the tanneriesof Marrakech. Each pouf is individually made with subtle variationsinherent in authentic artisan-made products. Bottom zipper. Thesepoufs are generously filled with 100-percent cotton batting forsuperior firmness and durability. This piece measures approximately13.5 inches high x 20 inches diameter, filled.","Bohemian & Eclectic, Pouf",Leather,"Cocktail Ottoman, Foot Stool, Pouf, Standard Ottoman","Black, Blue, Brown, Green, Grey, Orange, Pink, Red, White, Yellow",4.6
556,https://www.overstock.com/Home-Garden/Kyla-Beaded-Pouf/8876424/product.html?recset=0a122e27-c931-4f16-ab27-e43f8d138f62&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=16&recalg=63&recidx=16,Kyla Beaded Pouf,16100743,"The decorative Kyla Beaded pouf will add style and functionality to any living space. Lightweight and versatile, this pouf can be used as an ottoman, a small side table or as additional seating. Made of flexible urethane foam that is bonded and densified.",Modern & Contemporary,"Cotton, Foam, Polyester Blend","Pouf, Standard Ottoman","Blue, Green, Silver",4.7
557,https://www.overstock.com/Home-Garden/Stuffed-Handmade-Genuine-Leather-Moroccan-Pouf-Ottoman/18124103/product.html?recset=faffed19-b33c-4b0b-b6be-97b4b454926c&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=17&recalg=63&recidx=17,"Stuffed Handmade Genuine Leather Moroccan Pouf, Ottoman",24277842,"Handmade by artisans in Morocco, this one of a kind pouf will add eclectic flair to your contemporary space. The genuine leather features hand-stitched details and is stuffed with strong cotton filling to stand the test of time. Choose from eight hand-dyed hues to pair perfectly with your unique aesthetic.",Pouf,Leather,"Pouf, Standard Ottoman","Black, Blue, Green, Grey, Orange, Tan, White, Yellow",4.8
558,https://www.overstock.com/Home-Garden/Jute-Solid-Colored-22-inch-Pouf/10564854/product.html?recset=aae91afd-460f-4c3c-b34c-00f775cb4826&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=18&recalg=63&recidx=18,Jute Solid-Colored 22-inch Pouf,17642671,Add an interesting touch to any room with this eclectic pouf that is sure to liven up any decor. It has a variety of color options to match any color scheme.,Modern & Contemporary,Jute,Polyester,"Blue, Green, Grey",3.9
559,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Plantation-Indoor-Outdoor-Ottoman-Pouf-16-L-x-16-W-x-17-H/11821346/product.html?recset=071ed261-b194-4477-9ddb-ba28888d56da&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=19&recalg=63&recidx=19,"Majestic Home Goods Plantation Indoor / Outdoor Ottoman Pouf 16"" L x 16"" W x 17"" H",18727063,"Add comfort and flare to any room with Majestic Home Goods Small Pouf Ottomans. These small poufs can be used as a foot stool, side table or as extra seating in your home or backyard. The removable zippered slipcover is woven from outdoor treated polyester with up to 1000 hours of U.V. protection. The small poufs are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments.",,Polyester,"Pouf, Standard Ottoman","Blue, Brown, Green, Red, Yellow",4.7
560,https://www.overstock.com/Home-Garden/LR-Home-Two-Tone-Natural-Hemp-Braided-Pouf-Ottoman/16342025/product.html?recset=441000a0-f79f-4184-9555-b01e05782b66&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=20&recalg=63&recidx=20,LR Home Two Tone Natural Hemp Braided Pouf Ottoman,22702600,"This pouf offers a stylish resourcefulness to your living space. It is intricately hand braided; the remarkable design will surely make a style statement in your home with the addition of this utterly exquisite pouf. The captivating swirl design laced with a pop of pristine color will flawlessly trend a sense of cunningly sweet sophistication from room to room within any home decor. Genuinely impeccable in all aspects of construction and style, this piece embodies flawless artistry while maintaining philosophies of affordability and durable design, making it the ideal accessory for your own unique and exquisite home decor.","Farmhouse, Nautical & Coastal",Jute,Tie Back Closure,"Brown, Grey, Tan",4.8
561,https://www.overstock.com/Home-Garden/LR-Home-Basket-Weave-Hemp-Natural-Jute-Pouf-Ottoman/20600560/product.html?recset=d017e1da-b146-43f0-b840-8aab32a2bfa5&refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=21&recalg=63&recidx=21,LR Home Basket Weave Hemp Natural Jute Pouf Ottoman,26442762,"One-of-a-kind, classic is our Criss Knit Hemp Floor Pouf. Artistically Braided of pure Jute this Pouf will revitalize the casual setting of your décor. Its Natural color adds sheer goodness for any room of your home. The Pouf will certainly leave you with an everlasting love for nature with its earthly tone. Pouf promises to give you a comfy footrest or extra seating in any room. A perfectly imperfect way to add an element of style to your space!","Cabin & Lodge, Farmhouse",Jute,Tie Back Closure,"Brown, Tan",4.7
562,https://www.overstock.com/Home-Garden/Handmade-Moroccan-Faux-Leather-Pouf-Ottoman-Morocco/10234852/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=22,Handmade Moroccan Faux Leather Pouf Ottoman (Morocco),17355422,"Fashionable and functional, this authentic Moroccan pouf can be used as an ottoman or casual seating and makes an elegant decor accent. Each pouf is individually made with subtle variations inherent in authentic artisan-made products. Bottom zipper. This pouf is stuffed with 100-percent cotton batting for superior firmness and durability.",Bohemian & Eclectic,Faux Leather,"Cocktail Ottoman, Foot Stool, Pouf, Standard Ottoman","Gold, Silver",4.6
563,https://www.overstock.com/Home-Garden/ACME-Jodhpuri-Pouf-Ottoman-in-Multi-Color-Cotton/18828561/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=23,ACME Jodhpuri Pouf Ottoman in Multi-Color Cotton,24892879,"Add a stylish statement in your room with the Jodhpuri pouf ottoman. Well-suited for any home, the attractive design will add a touch of energetic and playful sense to any atmosphere. With intricate workmanship, it offers long-lasting durability and additional comfort. Perfect to be used as a foot stool, it could also be a seating alternative next to the coffee table. Practical and trendy, it will be an excellent accessory to any area.",Bohemian & Eclectic,Cotton,"Pouf, Standard Ottoman",Multi,0.0
564,https://www.overstock.com/Home-Garden/21-Brown-Leather-Arrow-Hide-Pouf-Ottoman/8502963/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=24,"21"" Brown Leather Arrow Hide Pouf Ottoman",15788111,"Authentic leather hair-on-hide pouf ottoman is a great alternative as an extra seat or a place to prop your feet. Hand stitched leather hide is mounted to a sturdy wood frame with a cushion top that results in a comfortably eloquent accentuation. Due to each piece being handmade of authentic leather hide, some variation in pattern and color do occur.","Pouf, Rustic, Southwestern","Leather, Wood",Standard Ottoman,"Brown, Off-White, Tan",0.0
565,https://www.overstock.com/Home-Garden/Matrix-Charcoal-Tapestry-Pouf-Ottoman/10812322/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=25,Matrix Charcoal Tapestry Pouf Ottoman,17857377,"Add a touch of style to your home with an American Furniture Classics Matrix Charcoal tapestry cylindrical shaped Pouf ottoman. Very useful extra seating in your living room, family room, or den. Available in a variety of padded microfiber and tapestry microfiber fabrics. The inner bag is stuffed with premium virgin poly polystyrene beads. There is a zipper on the fabric which allows you to remove the inner bag and clean the fabric as needed. Proudly .","Transitional, Urban","Fabric, Foam, Microfiber","Foot Stool, Pouf, Standard Ottoman","Black, Cream, Grey",0.0
566,https://www.overstock.com/Home-Garden/Stone-Deer-Tapestry-Pouf-Ottoman/10812329/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=26,Stone Deer Tapestry Pouf Ottoman,17857380,"Add a touch of style to your home with an American Furniture Classics Stone Deer cube shaped Pouf ottoman. Very useful extra seating in your living room, family room, or den. Available in a variety of padded microfiber and tapestry microfiber fabrics. The inner bag is stuffed with premium virgin poly polystyrene beads. There is a zipper on the fabric which allows you to remove the inner bag and clean the fabric as needed. Proudly .","Country, Rustic, Southwestern","Fabric, Foam, Microfiber","Foot Stool, Pouf, Standard Ottoman","Brown, Natural, Tan",5.0
567,https://www.overstock.com/Home-Garden/ACME-Bali-Pouf-Ottoman-in-Multi-Color-Cotton/18828301/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=27,ACME Bali Pouf Ottoman in Multi-Color Cotton,24892735,"Add a stylish statement in your room with the Bali pouf ottoman. Well-suited for any home, the attractive design will add a touch of energetic and playful sense to any atmosphere. With intricate workmanship, it offers long-lasting durability and additional comfort. Perfect to be used as a foot stool, it could also be a seating alternative next to the coffee table. Practical and trendy, it will be an excellent accessory to any area.",Bohemian & Eclectic,Cotton,"Pouf, Standard Ottoman",Multi,0.0
568,https://www.overstock.com/Home-Garden/Grey-Cylindrical-Pouf-Ottoman/10812320/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=28,Grey Cylindrical Pouf Ottoman,17857376,"Add a touch of style to your home with an American Furniture Classics Grey cylindrical shaped Pouf ottoman. Very useful extra seating in your living room, family room, or den. Available in a variety of padded microfiber and tapestry microfiber fabrics. The inner bag is stuffed with premium virgin poly polystyrene beads. There is a zipper on the fabric which allows you to remove the inner bag and clean the fabric as needed. Proudly .",Modern & Contemporary,"Fabric, Foam, Microfiber","Foot Stool, Pouf, Standard Ottoman",Grey,5.0
569,https://www.overstock.com/Home-Garden/Alpine-Lodge-Tapestry-Pouf-Ottoman/10813140/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=29,Alpine Lodge Tapestry Pouf Ottoman,17858273,"Add a touch of style to your home with an American Furniture Classics Deer Valley Tapestry cylindrical shaped Pouf ottoman. Very useful extra seating in your living room, family room, or den. Available in a variety of padded microfiber and tapestry microfiber fabrics. The inner bag is stuffed with premium virgin poly polystyrene beads. There is a zipper on the fabric which allows you to remove the inner bag and clean the fabric as needed. Proudly .","Country, Rustic, Southwestern","Fabric, Foam, Microfiber","Foot Stool, Pouf, Standard Ottoman","Brown, Natural, Tan",4.0
570,https://www.overstock.com/Home-Garden/ACME-Harlety-Pouf-Ottoman-in-Multi-Color-Wool-and-Leather/18828318/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=30,ACME Harlety Pouf Ottoman in Multi-Color Wool and Leather,24892747,"Globally inspired, this Harlety square pouf ottoman will be an excellent seating alternative for relaxation or a family or friend get-together. Upholstered in a combination of leather and multi-color wool, it is not only classy, but also comfortable. With expanded polystyrene beads filling, it is perfect to be used as a footrest as well. With intricate workmanship, extra durability is added. Attractive and trendy, it will be a great complement in any decor.",Bohemian & Eclectic,Leather,"Pouf, Standard Ottoman",Multi,0.0
571,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Navy-Blue-Linen-Tufted-Cocktail-Ottoman/12061195/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=31,Stones & Stripes Creston Navy Blue Linen Tufted Cocktail Ottoman,12061195,"Enjoy modern, elegant style and comfort with this tufted ottoman. A navy linen upholstered top with tufting details sits atop a reclaimed grey oak finished solid wood base with a lower open shelf for additional style and storage options.","Modern, Pouf, Transitional","Fabric, Foam, Linen, Wood",Standard Ottoman,Blue,4.5
