,page_link,product_name,item_no,description,style,material,type_class,color,rating
750,https://www.overstock.com/Home-Garden/Reclining-Armchair-With-Reverse-Sloped-Arms-Dark-Brown/23467440/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=750,"Reclining Armchair With Reverse Sloped Arms, Dark Brown",28982168,This armchair will add a modern touch to your living space. Features dark brown Leather upholstered high back support along with padded seat and reverse sloped arms that provide supreme comfort. The manual reclining mechanism allows you to reach a relaxed position with just the pull of a lever. Does not include any featured product other than this reclining chair. Dimensions: 29.75 X 38 X 41H,Americana,Leather,Recliners,Brown,0.0
751,https://www.overstock.com/Home-Garden/Reclining-Armchair-With-Reverse-Sloped-Arms-Beige/23467442/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=751,"Reclining Armchair With Reverse Sloped Arms, Beige",28982171,This armchair will add a modern touch to your living space. Features taupe ( Beige)Leather upholstered high back support along with padded seat and reverse sloped arms that provide supreme comfort. The manual reclining mechanism allows you to reach a relaxed position with just the pull of a lever. Does not include any featured product other than this reclining chair. Dimensions: 29.75 X 38 X 41H In,Americana,Leather,Recliners,Beige,0.0
752,https://www.overstock.com/Home-Garden/Button-Tufted-Accent-Chair-with-Turned-Legs-Light-Gray-and-Brown/23467453/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=752,"Button Tufted Accent Chair with Turned Legs, Light Gray and Brown",28982174,"This stylish accent armchair is a piece of perfection. Its delicate design features a light gray tone polyester upholstery, cherry finished turn legs with prevalent button-tufted accenting chair body that is hard to overlook. The rolled arms and bowed seatbacks looks graceful while turned legs provides it a good support. For a comfortable and stylish sitting, you just can't miss this arm chair. Does not include any featured product other than this chair. Dimensions: 47.25 x 36.5 x 35.75H inches",Americana,Polyester,Accent Chairs,Grey,0.0
753,https://www.overstock.com/Home-Garden/Activate-Upholstered-Fabric-Armchair/24301266/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=753,Activate Upholstered Fabric Armchair,29734888,"""Lounge in style with Activate. A versatile addition to a family room, apartment, office, or small living space, Activate is a cozy modern chair made with dense foam padding, upholstered in soft polyester fabric, and black wood legs. Say goodbye to the days of hauling heavy furniture. Activate offers modern-day convenience as it ships directly to your home or apartment in a portable, compact box. With a casual yet tailored aesthetic, this living room accent chair easily unpacks to become a favorite lounge spot in your home. Chair Weight Capacity: 441 lbs.",Modern & Contemporary,Fabric,Arm Chairs,"Beige, Grey, Off-White, White",0.0
754,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Ivory-Black-Classroom-Base-32-x-25.5-x-23-in./24791554/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=754,"MCM Armchair, Ivory & Black Classroom Base - 32 x 25.5 x 23 in.",30181758,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
755,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Daffodil-Chrome-Classroom-Base-32-x-25.5-x-2/24791684/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=755,"MCM Armchair, Daffodil & Chrome Classroom Base - 32 x 25.5 x 2",30179095,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
756,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Cloud-Chrome-Classroom-Base-32-x-25.5-x-23-in./24791825/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=756,"MCM Armchair, Cloud & Chrome Classroom Base - 32 x 25.5 x 23 in.",30181921,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
757,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Aubergine-Brass-Eiffel-Base-32-x-25.5-x-23-in./24793608/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=757,"MCM Armchair, Aubergine & Brass Eiffel Base - 32 x 25.5 x 23 in.",30182930,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
758,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Smoke-Brass-Eiffel-Base-32-x-25.5-x-23-in./24796392/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=758,"MCM Armchair, Smoke & Brass Eiffel Base - 32 x 25.5 x 23 in.",30184458,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
759,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Spruce-Gray-Black-Dowel-Base-32-x-25.5-x-23/24795414/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=759,"MCM Armchair, Spruce Gray & Black Dowel Base - 32 x 25.5 x 23",30183888,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
760,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Sand-Brass-Eiffel-Base-32-x-25.5-x-23-in./24796649/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=760,"MCM Armchair, Sand & Brass Eiffel Base - 32 x 25.5 x 23 in.",30184624,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
761,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Raven-Gray-Black-Dowel-Base-32-x-25.5-x-23-in./24799950/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=761,"MCM Armchair, Raven Gray & Black Dowel Base - 32 x 25.5 x 23 in.",30188062,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
762,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Olive-Green-Black-Dowel-Base-32-x-25.5-x-23/24799457/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=762,"MCM Armchair, Olive Green & Black Dowel Base - 32 x 25.5 x 23",30185870,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
763,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Pebble-Black-Classroom-Base-32-x-25.5-x-23-in./24779070/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=763,"MCM Armchair, Pebble & Black Classroom Base - 32 x 25.5 x 23 in.",30169601,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
764,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Ocean-Gray-Black-Dowel-Base-32-x-25.5-x-23-in./24790824/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=764,"MCM Armchair, Ocean Gray & Black Dowel Base - 32 x 25.5 x 23 in.",30178821,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
765,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Charcoal-Chrome-Eiffel-Base-32-x-25.5-x-23-in./24803723/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=765,"MCM Armchair, Charcoal & Chrome Eiffel Base - 32 x 25.5 x 23 in.",30189745,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
766,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Teal-Chrome-Eiffel-Base-32-x-25.5-x-23-in./24804763/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=766,"MCM Armchair, Teal & Chrome Eiffel Base - 32 x 25.5 x 23 in.",30193171,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
767,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Daffodil-Walnut-Dowel-Base-32-x-25.5-x-23-in./24805696/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=767,"MCM Armchair, Daffodil & Walnut Dowel Base - 32 x 25.5 x 23 in.",30193616,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
768,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Yale-Blue-Chrome-Eiffel-Base-32-x-25.5-x-23/24805461/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=768,"MCM Armchair, Yale Blue & Chrome Eiffel Base - 32 x 25.5 x 23",30190541,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
769,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Aubergine-Walnut-Dowel-Base-32-x-25.5-x-23-in./24785632/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=769,"MCM Armchair, Aubergine & Walnut Dowel Base - 32 x 25.5 x 23 in.",30172073,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
770,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Raven-Gray-Chrome-Eiffel-Base-32-x-25.5-x-23/24784654/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=770,"MCM Armchair, Raven Gray & Chrome Eiffel Base - 32 x 25.5 x 23",30174145,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
771,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Ivory-Chrome-Classroom-Base-32-x-25.5-x-23-in./24788233/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=771,"MCM Armchair, Ivory & Chrome Classroom Base - 32 x 25.5 x 23 in.",30175692,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
772,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Spruce-Gray-Chrome-Eiffel-Base-32-x-25.5-x-2/24811570/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=772,"MCM Armchair, Spruce Gray & Chrome Eiffel Base - 32 x 25.5 x 2",30198101,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
773,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Sunflower-Black-Classroom-Base-32-x-25.5-x-2/24812348/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=773,"MCM Armchair, Sunflower & Black Classroom Base - 32 x 25.5 x 2",30198682,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
774,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Onyx-Chrome-Eiffel-Base-32-x-25.5-x-23-in./24812494/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=774,"MCM Armchair, Onyx & Chrome Eiffel Base - 32 x 25.5 x 23 in.",30198817,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
775,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Yale-Blue-Brass-Eiffel-Base-32-x-25.5-x-23-in./24815418/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=775,"MCM Armchair, Yale Blue & Brass Eiffel Base - 32 x 25.5 x 23 in.",30199840,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
776,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Graphite-Chrome-Eiffel-Base-32-x-25.5-x-23-in./24779617/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=776,"MCM Armchair, Graphite & Chrome Eiffel Base - 32 x 25.5 x 23 in.",30168241,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
777,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Spruce-Gray-Chrome-Classroom-Base-32-x-25.5/24818539/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=777,"MCM Armchair, Spruce Gray & Chrome Classroom Base - 32 x 25.5",30204628,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
778,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Navy-Gray-Black-Dowel-Base-32-x-25.5-x-23-in./24792562/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=778,"MCM Armchair, Navy Gray & Black Dowel Base - 32 x 25.5 x 23 in.",30182390,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
779,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Spruce-Gray-Brass-Classroom-Base-32-x-25.5-x/24794839/product.html?refccid=3VA577REUUOKNBCK7ZURY6U6EY&searchidx=779,"MCM Armchair, Spruce Gray & Brass Classroom Base - 32 x 25.5 x",30183570,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
780,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Sand-Black-Eiffel-Base-32-x-25.5-x-23-in./24877914/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=780,"MCM Armchair, Sand & Black Eiffel Base - 32 x 25.5 x 23 in.",30256500,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
781,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Cloud-Walnut-Dowel-Base-32-x-25.5-x-23-in./24788419/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=781,"MCM Armchair, Cloud & Walnut Dowel Base - 32 x 25.5 x 23 in.",30177240,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
782,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Yale-Blue-Brass-Eiffel-Base-32-x-25.5-x-23-in./24815418/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=782,"MCM Armchair, Yale Blue & Brass Eiffel Base - 32 x 25.5 x 23 in.",30199840,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
783,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Olive-Green-Natural-Dowel-Base-32-x-25.5-x-2/24813735/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=783,"MCM Armchair, Olive Green & Natural Dowel Base - 32 x 25.5 x 2",30199052,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
784,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Light-Steel-Walnut-Dowel-Base-32-x-25.5-x-23/24806999/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=784,"MCM Armchair, Light Steel & Walnut Dowel Base - 32 x 25.5 x 23",30191154,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
785,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Aegean-Blue-Walnut-Dowel-Base-32-x-25.5-x-23/24858354/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=785,"MCM Armchair, Aegean Blue & Walnut Dowel Base - 32 x 25.5 x 23",30240722,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
786,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Navy-Gray-Chrome-Classroom-Base-32-x-25.5-x/24859970/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=786,"MCM Armchair, Navy Gray & Chrome Classroom Base - 32 x 25.5 x",30242365,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
787,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Onyx-Natural-Dowel-Base-32-x-25.5-x-23-in./24859168/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=787,"MCM Armchair, Onyx & Natural Dowel Base - 32 x 25.5 x 23 in.",30241077,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
788,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Smoke-Black-Dowel-Base-32-x-25.5-x-23-in./24862941/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=788,"MCM Armchair, Smoke & Black Dowel Base - 32 x 25.5 x 23 in.",30244622,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
789,https://www.overstock.com/Home-Garden/Acacia-Folding-Ladder-Back-Armchair-44-Mint-Green-Set-of-2/24865394/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=789,"Acacia Folding Ladder Back Armchair, Mint Green - Set of 2",30246003,"Style your home with furniture that exemplifies your exquisite taste. Choose from an amazing array of relaxing and luxurious beds, sofas, tables and more to the get a perfect piece of fixture for every space in your home or office.",,,,,0.0
790,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Charcoal-Black-Dowel-Base-32-x-25.5-x-23-in./24864472/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=790,"MCM Armchair, Charcoal & Black Dowel Base - 32 x 25.5 x 23 in.",30248264,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
791,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Graphite-Black-Eiffel-Base-32-x-25.5-x-23-in./24863549/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=791,"MCM Armchair, Graphite & Black Eiffel Base - 32 x 25.5 x 23 in.",30245111,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
792,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Cloud-Gray-Black-Classroom-Base-32-x-25.5-x/24868380/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=792,"MCM Armchair, Cloud Gray & Black Classroom Base - 32 x 25.5 x",30247417,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
793,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Teal-Brass-Classroom-Base-32-x-25.5-x-23-in./24872084/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=793,"MCM Armchair, Teal & Brass Classroom Base - 32 x 25.5 x 23 in.",30251406,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
794,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Hazelnut-Brass-Classroom-Base-32-x-25.5-x-23/24870817/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=794,"MCM Armchair, Hazelnut & Brass Classroom Base - 32 x 25.5 x 23",30250969,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
795,https://www.overstock.com/Home-Garden/Furinno-Tioman-Outdoor-Hardwood-Mediterranean-Armchair-with-Cushion/24870957/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=795,Furinno Tioman Outdoor Hardwood Mediterranean Armchair with Cushion,30251038,"FURINNO Tioman outdoor series bring the relaxed lifestyle from the tropical Islands to your backyard. This series include armchairs, bench, coffee table, footstool & flower boxes. You can complete the look with a whole set, or simply pick one or two to add to your existing settings. Whether you want to enjoy a cup of coffee with your loved ones while watching the sun set, or read a book alone in a sunny afternoon, FURINNO provides the perfect product to fit your needs & fit on your budget. Manufactured from Malaysian dark red meranti wood & treated with teak oil, Tioman outdoor series are more durable & water resistant",,,,,0.0
796,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Raven-Gray-Brass-Classroom-Base-32-x-25.5-x/24872860/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=796,"MCM Armchair, Raven Gray & Brass Classroom Base - 32 x 25.5 x",30254256,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
797,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Yale-Blue-Chrome-Classroom-Base-32-x-25.5-x/24877948/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=797,"MCM Armchair, Yale Blue & Chrome Classroom Base - 32 x 25.5 x",30258535,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
798,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Graphite-Black-Classroom-Base-32-x-25.5-x-23/24875112/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=798,"MCM Armchair, Graphite & Black Classroom Base - 32 x 25.5 x 23",30257237,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
799,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Pebble-Chrome-Classroom-Base-32-x-25.5-x-23/24874168/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=799,"MCM Armchair, Pebble & Chrome Classroom Base - 32 x 25.5 x 23",30254847,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
800,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Onyx-Black-Classroom-Base-32-x-25.5-x-23-in./24880548/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=800,"MCM Armchair, Onyx & Black Classroom Base - 32 x 25.5 x 23 in.",30261486,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
801,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Navy-Gray-Brass-Classroom-Base-32-x-25.5-x-2/24880642/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=801,"MCM Armchair, Navy Gray & Brass Classroom Base - 32 x 25.5 x 2",30261533,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
802,https://www.overstock.com/Home-Garden/MCM-Armchair-44-Onyx-Chrome-Classroom-Base-32-x-25.5-x-23-in./24879091/product.html?refccid=AMCEL355RTY2IGKMZMKU2BUG2I&searchidx=802,"MCM Armchair, Onyx & Chrome Classroom Base - 32 x 25.5 x 23 in.",30260921,"It’s home to a universe of unique, extraordinary items, from unique handcrafted pieces to vintage treasures. We try to provide long-lasting and durable home furnishing materials to meet the requirements of clients from all over the world. Nye Koncept believes in putting effort and care into the manufacturing process.",,,,,0.0
