,link,type
46,https://www.overstock.com/Home-Garden/Avenue-Greene-Rana-Grey-Loveseat/20187115/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=46,sofa
47,https://www.overstock.com/Home-Garden/Tufted-Linen-Mid-century-Modern-Sofa/13189477/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=47,sofa
48,https://www.overstock.com/Home-Garden/Avenue-Greene-Wesley-Linen-Pillowtop-Futon/20186963/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=48,sofa
49,https://www.overstock.com/Home-Garden/Porch-Den-Highland-Kensing-Blue-Linen-Sofa/20689957/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=49,sofa
50,https://www.overstock.com/Home-Garden/Truly-Home-Whitney-Brown-Upholstered-73-inch-Sofa/22465407/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=50,sofa
51,https://www.overstock.com/Home-Garden/Avenue-Greene-Scarlett-Futon/20186941/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=51,sofa
52,https://www.overstock.com/Home-Garden/Knightsbridge-Grey-Extra-Long-Tufted-Chesterfield-Modular-Sofa-by-iNSPIRE-Q-Artisan/14045508/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=52,sofa
53,https://www.overstock.com/Home-Garden/Abbyson-Tuscan-Top-Grain-Leather-Chesterfield-Sofa/8230103/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=53,sofa
54,https://www.overstock.com/Home-Garden/Gracewood-Hollow-Dib-Velvet-Sofa/23122680/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=54,sofa
55,https://www.overstock.com/Home-Garden/Torrington-Linen-Nailhead-Track-Arm-Sofa-by-iNSPIRE-Q-Classic/9400028/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=55,sofa
56,https://www.overstock.com/Home-Garden/Corvus-Prato-Velvet-Chesterfield-Sofa-with-Rolled-Arms/19755850/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=56,sofa
57,https://www.overstock.com/Home-Garden/Corvus-Aosta-Tufted-Velvet-Chesterfield-Sofa/19755847/product.html?refccid=6YCE2DJ37ZWJL62OLCDFNVZGFU&searchidx=57,sofa
